$$HAR,0:0:0,0,0,0,0,0,0,69565,3335,100000
$$HAR,23:24:25,420268923,-936533350,250215,0,0,9999,98210,2452,47496
$$HAR,23:24:28,420268923,-936533350,250215,0,0,9999,98212,2453,47440
$$HAR,23:24:31,420268923,-936533350,250215,0,0,9999,98210,2454,47229
$$HAR,23:24:34,420268923,-936533350,250215,0,0,9999,98212,2455,47047
$$HAR,23:24:37,420268923,-936533350,250215,0,0,9999,98210,2456,46865
$$HAR,23:24:40,420268923,-936533350,250215,0,0,9999,98212,2456,46732
$$HAR,23:24:43,420268923,-936533350,250215,0,0,9999,98212,2457,46622
$$HAR,23:24:46,420268923,-936533350,250215,0,0,9999,98212,2457,46542
$$HAR,23:24:49,420268923,-936533350,250215,0,0,9999,98212,2458,46496
$$HAR,0:0:0,0,0,0,0,0,0,69565,3335,100000
$$HAR,23:24:53,420268923,-936533350,250215,0,0,9999,98216,2463,46432
$$HAR,23:24:56,420268923,-936533350,250215,0,0,9999,98216,2462,46398
$$HAR,23:24:59,420268923,-936533350,250215,0,0,9999,98214,2461,46355
$$HAR,23:25:2,420268923,-936533350,250215,0,0,9999,98210,2460,46343
$$HAR,23:25:5,420268923,-936533350,250215,0,0,9999,98212,2459,46331
$$HAR,23:25:8,420268923,-936533350,250215,0,0,9999,98210,2458,46331
$$HAR,23:25:11,420268923,-936533350,250215,0,0,9999,98210,2458,46331
$$HAR,23:25:14,420268923,-936533350,250215,0,0,9999,98210,2457,46333
$$HAR,23:25:17,420268923,-936533350,250215,0,0,9999,98212,2457,46333
$$HAR,23:25:20,420268923,-936533350,250215,0,0,9999,98210,2456,46339
$$HAR,23:25:23,420268923,-936533350,250215,0,0,9999,98210,2456,46339
$$HAR,23:25:26,420268923,-936533350,250215,0,0,9999,98212,2455,46331
$$HAR,23:25:29,420268923,-936533350,250215,0,0,9999,98212,2455,46343
$$HAR,23:25:32,420268923,-936533350,250215,0,0,9999,98210,2454,46333
$$HAR,23:25:35,420268923,-936533350,250215,0,0,9999,98210,2454,46333
$$HAR,23:25:38,420268923,-936533350,250215,0,0,9999,98212,2454,46345
$$HAR,23:25:41,420268923,-936533350,250215,0,0,9999,98212,2453,46343
$$HAR,23:25:44,420268923,-936533350,250215,0,0,9999,98212,2453,46354
$$HAR,23:25:47,420268923,-936533350,250215,0,0,9999,98210,2452,46361
$$HAR,23:25:50,420268923,-936533350,250215,0,0,9999,98212,2452,46361
$$HAR,23:25:53,420268923,-936533350,250215,0,0,9999,98212,2451,46364
